STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,PUB_FIPS,CNTYFIPS,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CENTRACT,CENBLOCK,CDCODE,MAT_CENT
PA,PA0353,002,PA0353002,PHOENIXVILLE PUBLIC LIBRARY,183 SECOND AVE,PHOENIXVILLE,19460,3420,CHESTER,6109333103,CE,NC,11800, 0,0, 0,42,029,2008,00,00,00,-75.513832,40.128662,42,029,60120,3007,2017,.,0
PA,PA0354,002,PA0354002,SPRING CITY FR PUBLIC LIBRARY,245 BROAD ST,SPRING CITY,19475,1702,CHESTER,6109484130,CE,NC,1600, 0,0, 0,42,029,2008,00,00,00,-75.549353,40.177345,42,029,72920,3011,2008,06,0
PA,PA0355,002,PA0355002,TREDYFFRIN PUBLIC LIBRARY,582 UPPER GULPH RD,WAYNE,19087,2096,CHESTER,6106887092,CE,NC,20240, 0,0, 0,42,029,2008,00,00,00,-75.40264,40.057274,42,029,00000,3001.090088,3014,06,0
PA,PA0355,003,PA0355003,PAOLI LIBRARY,18 DARBY ROAD,PAOLI,19301,1416,CHESTER,6102967996,BR,NC,2711, 0,0, 0,42,029,2008,00,00,00,-75.482632,40.041766,42,029,57816,3001.030029,2006,06,0
PA,PA0356,002,PA0356002,WEST CHESTER PUBLIC LIBRARY,415 NORTH CHURCH ST,WEST CHESTER,19380,2401,CHESTER,6106961721,CE,NC,5000, 0,0, 0,42,029,2008,00,00,00,-75.609029,39.963413,42,029,82704,3024,1014,16,0
PA,PA0357,002,PA0357002,AVON GROVE FREE LIBRARY,117 ROSEHILL AVENUE,WEST GROVE,19390,1207,CHESTER,6108692004,CE,NC,5500, 0,0, 0,42,029,2008,00,00,00,-75.825909,39.821899,42,029,83104,3063,1018,16,0
PA,PA0358,002,PA0358002,CHESTER SPRINGS LIBRARY,1685A ART SCHOOL ROAD,CHESTER SPRINGS,19425,1402,CHESTER,6108279212,CE,NC,1450, 0,0, 0,42,029,2008,00,00,00,-75.623051,40.100369,42,029,00000,3019,1008,06,0
PA,PA0359,002,PA0359002,ASTON PUBLIC LIBRARY,3270 CONCORD ROAD,ASTON,19014,1905,DELAWARE,6104945877,CE,NC,9105, 0,0, 0,42,045,2008,00,00,00,-75.419866,39.866301,42,045,80218,4069.02002,1011,07,0
PA,PA0360,002,PA0360002,J. LEWIS CROZER LIBRARY,620 ENGLE ST,CHESTER,19013,2134,DELAWARE,6104943454,CE,NC,6888, 0,0, 0,42,045,2008,00,00,00,-75.38709,39.837906,42,045,13208,4053,1012,01,0
PA,PA0361,002,PA0361002,COLLINGDALE PUBLIC LIBRARY,823 MACDADE BLVD,COLLINGDALE,19023,3794,DELAWARE,6105832214,CE,NC,2800, 0,0, 0,42,045,2008,00,00,00,-75.277946,39.911525,42,045,15232,4031.01001,4001,07,0
PA,PA0362,002,PA0362002,RACHEL KOHL COMMUNITY LIBRARY,687 SMITHBRIDGE ROAD,GLEN MILLS,19342,1255,DELAWARE,6103583445,CE,NC,6000, 0,0, 0,42,045,2008,00,00,00,-75.51187,39.867201,42,045,00000,4103.02002,2006,07,0
PA,PA0363,002,PA0363002,DARBY LIBRARY,1001 MAIN ST,DARBY,19023,0164,DELAWARE,6105867310,CE,NC,1296, 0,0, 0,42,045,2008,00,00,00,-75.263277,39.920126,42,045,18152,4025,4003,01,0
PA,PA0365,002,PA0365002,BOROUGH OF FOLCROFT PUBLIC LIBRARY,1725 DELMAR DR,FOLCROFT,19032,2002,DELAWARE,6105861690,CE,NC,1200, 0,0, 0,42,045,2008,00,00,00,-75.279407,39.894013,42,045,26408,4034.02002,1002,07,0
PA,PA0366,002,PA0366002,GLENOLDEN LIBRARY,211 S LLANWELLYN AVE,GLENOLDEN,19036,3308,DELAWARE,6105831010,CE,NC,2222, 0,0, 0,42,045,2008,00,00,00,-75.292924,39.900028,42,045,29720,4035.01001,4004,07,0
PA,PA0367,002,PA0367002,HAVERFORD TOWNSHIP FREE LIBRARY,1601 DARBY ROAD,HAVERTOWN,19083,3705,DELAWARE,6104463082,CE,NC,21000, 0,0, 0,42,045,2008,00,00,00,-75.305177,39.98125,42,045,00000,4091,5006,07,0
PA,PA0368,002,PA0368002,LANSDOWNE PUBLIC LIBRARY,55 SOUTH LANSDOWNE AVE,LANSDOWNE,19050,2804,DELAWARE,6106230239,CE,NC,5699, 0,0, 0,42,045,2008,00,00,00,-75.271905,39.936443,42,045,41440,4020,1007,07,0
PA,PA0369,002,PA0369002,MARY M CAMPBELL LIBRARY,TENTH & GREEN STS,MARCUS HOOK,19061,4591,DELAWARE,6104856519,CE,NC,2651, 0,0, 0,42,045,2008,00,00,00,-75.4185,39.819253,42,045,47344,4066,1019,07,0
PA,PA0370,002,PA0370002,MED UPPER PROV FREE LIBRARY,1 EAST FRONT ST,MEDIA,19063,2911,DELAWARE,6105661918,CE,NC,7040, 0,0, 0,42,045,2008,00,00,00,-75.389034,39.918842,42,045,48480,4075.02002,3017,07,0
PA,PA0371,002,PA0371002,MIDDLETOWN FREE LIBRARY,21 NORTH PENNELL ROAD,LIMA,19037,0275,DELAWARE,6105667828,CE,NC,6076, 0,0, 0,42,045,2008,00,00,00,-75.439904,39.914591,42,045,43272,4072.01001,1022,07,0
PA,PA0372,002,PA0372002,HELEN KATE FURNESS FR LIBRARY,100 NORTH PROVIDENCE RD,WALLINGFORD,19086,6199,DELAWARE,6105669331,CE,NC,13000, 0,0, 0,42,045,2008,00,00,00,-75.375473,39.904808,42,045,53112,4074.01001,3005,07,0
PA,PA0373,002,PA0373002,NEWTOWN PUBLIC LIBRARY,201 BISHOP HOLLOW RD,NEWTOWN SQUARE,19073,3219,DELAWARE,6103531022,CE,NC,9400, 0,0, 0,42,045,2008,00,00,00,-75.406093,39.981279,42,045,00000,4099.02002,2020,07,0
PA,PA0374,002,PA0374002,NORWOOD PUBLIC LIBRARY,513 WELCOME AVE,NORWOOD,19074,1425,DELAWARE,6105340693,CE,NC,1850, 0,0, 0,42,045,2008,00,00,00,-75.301439,39.890894,42,045,55664,4036.01001,2007,07,0
PA,PA0375,002,PA0375002,PROSPECT PARK FREE LIBRARY,720 MARYLAND AVE,PROSPECT PARK,19076,1318,DELAWARE,6105324643,CE,NC,1474, 0,0, 0,42,045,2008,00,00,00,-75.308305,39.888398,42,045,62792,4038,2012,07,0
PA,PA0376,002,PA0376002,MEM LIBRARY OF RADNOR TWNSHP,114 WEST WAYNE AVE,WAYNE,19087,4019,DELAWARE,6106871124,CE,NC,20000, 0,0, 0,42,045,2008,00,00,00,-75.388664,40.043393,42,045,63268,4098.029785,4008,07,0
PA,PA0377,002,PA0377002,RIDLEY PARK PUBLIC LIBRARY,107 E. WARD STREET,RIDLEY PARK,19078,3097,DELAWARE,6105837207,CE,NC,2284, 0,0, 0,42,045,2008,00,00,00,-75.324312,39.88094,42,045,64832,4039.02002,2011,07,0
PA,PA0378,002,PA0378002,RIDLEY TOWNSHIP PUBLIC LIBRARY,100 E MACDADE BLVD,FOLSOM,19033,2592,DELAWARE,6105830593,CE,NC,7200, 0,0, 0,42,045,2008,00,00,00,-75.330932,39.886369,42,045,26432,4040.02002,3014,07,0
PA,PA0379,002,PA0379002,SHARON HILL PUBLIC LIBRARY,240 SPRING ST,SHARON HILL,19079,2098,DELAWARE,6105863993,CE,NC,2600, 0,0, 0,42,045,2008,00,00,00,-75.272021,39.906201,42,045,69752,4028,4010,07,4
PA,PA0380,002,PA0380002,SPRINGFIELD TOWNSHIP LIBRARY,70 POWELL RD,SPRINGFIELD,19064,2446,DELAWARE,6105432113,CE,NC,11660, 0,0, 0,42,045,2008,00,00,00,-75.329852,39.930355,42,045,73040,4078.030029,4000,07,0
PA,PA0381,002,PA0381002,SWARTHMORE PUBLIC LIBRARY,121 PARK AVENUE,SWARTHMORE,19081,1536,DELAWARE,6105430436,CE,NC,5874, 0,0, 0,42,045,2008,00,00,00,-75.348416,39.901195,42,045,75648,4076,3019,07,0
PA,PA0382,002,PA0382002,TINICUM MEMORIAL PUB LIBRARY,620 SENECA ST,ESSINGTON,19029,1199,DELAWARE,6105219344,CE,NC,3522, 0,0, 0,42,045,2008,00,00,00,-75.282485,39.872643,42,045,76796,4037.01001,1013,07,0
PA,PA0383,002,PA0383002,UPPER DARBY TOWNSHIP & SELLERS MEMORIAL FREE PUBLIC LIBRARY,76 SOUTH STATE RD,UPPER DARBY,19082,1918,DELAWARE,6107894440,CE,NC,10778, 0,0, 0,42,045,2008,00,00,00,-75.273542,39.961695,42,045,00000,4006,4003,07,0
PA,PA0383,003,PA0383003,JOHN R. WELSH MEMORIAL MUNICIPAL BRANCH LIBRARY,100 GARRETT RD.,UPPER DARBY,19082,3135,DELAWARE,6107347649,BR,NC,2352, 0,0, 0,42,045,2008,00,00,00,-75.263725,39.959983,42,045,00000,4004.02002,1004,07,0
PA,PA0383,004,PA0383004,PRIMOS BRANCH LIBRARY,409 ASHLAND AVE,SECANE,19018,2040,DELAWARE,6106228091,BR,NC,3790, 0,0, 0,42,045,2008,00,00,00,-75.305793,39.918867,42,045,00000,4015.02002,2007,07,0
PA,PA0384,002,PA0384002,YEADON PUBLIC LIBRARY,809 LONGACRE BLVD,YEADON,19050,3319,DELAWARE,6106234090,CE,NC,4380, 0,0, 0,42,045,2008,00,00,00,-75.250548,39.936107,42,045,86968,4021,6001,01,0
PA,PA0385,002,PA0385002,FREE LIBRARY OF PHILADELPHIA,1901 VINE ST,PHILADELPHIA,19103,1189,PHILADELPHIA,2156865300,CE,CC,286556, 0,0, 0,42,101,2008,00,00,00,-75.170495,39.959114,42,101,60000,125,2010,02,0
PA,PA0385,003,PA0385003,NORTHEAST REGIONAL LIBRARY,2228 COTTMAN AVENUE,PHILADELPHIA,19149,1297,PHILADELPHIA,2156850502,BR,CC,33046, 0,0, 0,42,101,2008,00,00,00,-75.062095,40.048917,42,101,60000,314,7000,.,0
PA,PA0385,004,PA0385004,NORTHWEST REGIONAL LIBRARY,68 W. CHELTEN AVENUE,PHILADELPHIA,19144,2795,PHILADELPHIA,2156852156,BR,CC,14667, 0,0, 0,42,101,2008,00,00,00,-75.175857,40.034687,42,101,60000,241,2003,02,0
PA,PA0385,005,PA0385005,WEST PHILADELPHIA REGIONAL LIBRARY,125 S. 52ND STREET,PHILADELPHIA,19139,3408,PHILADELPHIA,2156857426,BR,CC,11887, 0,0, 0,42,101,2008,00,00,00,-75.225345,39.957618,42,101,60000,85,2001,02,0
PA,PA0385,006,PA0385006,ANDORRA BRANCH LIBRARY,705 E CATHEDRAL RD,PHILADELPHIA,19128,2106,PHILADELPHIA,6106425187,BR,CC,8530, 0,0, 0,42,101,2008,00,00,00,-75.239328,40.064185,42,101,60000,221,2000,02,0
PA,PA0385,008,PA0385008,BUSTLETON AVENUE BRANCH LIBRARY,10199 BUSTLETON AVENUE,PHILADELPHIA,19116,3718,PHILADELPHIA,2156850472,BR,CC,6887, 0,0, 0,42,101,2008,00,00,00,-75.026226,40.108365,42,101,60000,359,2012,13,0
PA,PA0385,009,PA0385009,CHESTNUT HILL BRANCH LIBRARY,8711 GERMANTOWN AVENUE,PHILADELPHIA,19118,2716,PHILADELPHIA,2156859290,BR,CC,7049, 0,0, 0,42,101,2008,00,00,00,-75.208796,40.077274,42,101,60000,227,2010,02,0
PA,PA0385,011,PA0385011,CECIL B MOORE BRANCH LIBRARY,2320 W. CECIL B. MOORE AVENUE,PHILADELPHIA,19121,2927,PHILADELPHIA,2156852766,BR,CC,6218, 0,0, 0,42,101,2008,00,00,00,-75.172929,39.980605,42,101,60000,149,1007,02,0
PA,PA0385,012,PA0385012,EASTWICK BRANCH LIBRARY,2851 ISLAND AVENUE,PHILADELPHIA,19153,2314,PHILADELPHIA,2156854170,BR,CC,5704, 0,0, 0,42,101,2008,00,00,00,-75.240474,39.905602,42,101,60000,60,1016,01,0
PA,PA0385,013,PA0385013,FALLS OF SCHUYLKILL BRANCH LIBRARY,3501 MIDVALE AVENUE,PHILADELPHIA,19129,1633,PHILADELPHIA,2156852093,BR,CC,6500, 0,0, 0,42,101,2008,00,00,00,-75.191969,40.014108,42,101,60000,207,8006,02,0
PA,PA0385,014,PA0385014,FISHTOWN COMMUNITY BRANCH LIBRARY,1217 E. MONTGOMERY AVENUE,PHILADELPHIA,19125,3445,PHILADELPHIA,2156859990,BR,CC,2487, 0,0, 0,42,101,2008,00,00,00,-75.127347,39.971847,42,101,60000,158,2004,01,0
PA,PA0385,015,PA0385015,FOX CHASE BRANCH LIBRARY,501 RHAWN STREET,PHILADELPHIA,19111,2504,PHILADELPHIA,2156850547,BR,CC,7142, 0,0, 0,42,101,2008,00,00,00,-75.08237,40.076528,42,101,60000,341,5010,13,0
PA,PA0385,016,PA0385016,FRANKFORD BRANCH LIBRARY,4634 FRANKFORD AVENUE,PHILADELPHIA,19124,5804,PHILADELPHIA,2156851473,BR,CC,9726, 0,0, 0,42,101,2008,00,00,00,-75.084797,40.015527,42,101,60000,300,6012,01,0
PA,PA0385,017,PA0385017,GEORGE INSTITUTE BRANCH LIBRARY,1461 N.52ND STREET,PHILADELPHIA,19131,4435,PHILADELPHIA,2156850177,BR,CC,3343, 0,0, 0,42,101,2008,00,00,00,-75.226721,39.976306,42,101,60000,111,6002,02,0
PA,PA0385,018,PA0385018,GREATER OLNEY BRANCH LIBRARY,5501 N. 5TH STREET,PHILADELPHIA,19120,2805,PHILADELPHIA,2156852845,BR,CC,7618, 0,0, 0,42,101,2008,00,00,00,-75.130819,40.034913,42,101,60000,274,6002,01,0
PA,PA0385,020,PA0385020,HADDINGTON BRANCH LIBRARY,446 N. 65TH STREET,PHILADELPHIA,19151,4003,PHILADELPHIA,2156851970,BR,CC,9432, 0,0, 0,42,101,2008,00,00,00,-75.249383,39.970132,42,101,60000,100,2003,01,0
PA,PA0385,023,PA0385023,KATHARINE DREXEL BRANCH LIBRARY,11099 KNIGHTS ROAD,PHILADELPHIA,19154,3516,PHILADELPHIA,2156859383,BR,CC,8437, 0,0, 0,42,101,2008,00,00,00,-74.976093,40.081463,42,101,60000,362.0299988,1002,08,0
PA,PA0385,024,PA0385024,KENSINGTON BRANCH LIBRARY,104 W. DAUPHIN STREET,PHILADELPHIA,19133,3701,PHILADELPHIA,2156859996,BR,CC,5361, 0,0, 0,42,101,2008,00,00,00,-75.132501,39.984829,42,101,60000,162,1000,01,0
PA,PA0385,026,PA0385026,LAWNCREST BRANCH LIBRARY,6098 RISING SUN AVENUE,PHILADELPHIA,19111,6009,PHILADELPHIA,2156850549,BR,CC,7184, 0,0, 0,42,101,2008,00,00,00,-75.099695,40.045973,42,101,60000,305,8006,13,0
PA,PA0385,028,PA0385028,LOGAN BRANCH LIBRARY,1333 WAGNER AVENUE,PHILADELPHIA,19141,2916,PHILADELPHIA,2156859156,BR,CC,7896, 0,0, 0,42,101,2008,00,00,00,-75.145259,40.031511,42,101,60000,282,4007,01,0
PA,PA0385,029,PA0385029,LOVETT MEMORIAL LIBRARY,6945 GERMANTOWN AVENUE,PHILADELPHIA,19119,2189,PHILADELPHIA,2156852095,BR,CC,5449, 0,0, 0,42,101,2008,00,00,00,-75.187652,40.056131,42,101,60000,255,3009,02,0
PA,PA0385,030,PA0385030,MCPHERSON SQUARE BRANCH LIBRARY,601 E. INDIANA AVENUE,PHILADELPHIA,19134,3042,PHILADELPHIA,2156859995,BR,CC,7255, 0,0, 0,42,101,2008,00,00,00,-75.119805,39.994162,42,101,60000,177,2006,01,0
PA,PA0385,031,PA0385031,CHARLES DURHAM BRANCH LIBRARY,3320 HAVERFORD AVENUE,PHILADELPHIA,19101,2021,PHILADELPHIA,2156857436,BR,CC,3754, 0,0, 0,42,101,2008,00,00,00,-75.190526,39.96415,42,101,60000,109,2003,02,0
PA,PA0385,032,PA0385032,NICETOWN-TIOGA BRANCH LIBRARY,3720 N. BROAD STREET,PHILADELPHIA,19140,3608,PHILADELPHIA,2156859790,BR,CC,7071, 0,0, 0,42,101,2008,00,00,00,-75.151163,40.009489,42,101,60000,201,2000,.,0
PA,PA0385,033,PA0385033,OAK LANE LIBRARY,6614 N. 12TH STREET,PHILADELPHIA,19126,3299,PHILADELPHIA,2156852848,BR,CC,7015, 0,0, 0,42,101,2008,00,00,00,-75.137704,40.053488,42,101,60000,268,2006,02,0
PA,PA0385,034,PA0385034,OVERBROOK PARK BRANCH LIBRARY,7422 HAVERFORD AVENUE,PHILADELPHIA,19151,2995,PHILADELPHIA,2156850182,BR,CC,7015, 0,0, 0,42,101,2008,00,00,00,-75.265034,39.976912,42,101,60000,98,6002,01,0
PA,PA0385,035,PA0385035,PASCHALVILLE BRANCH LIBRARY,6942 WOODLAND AVENUE,PHILADELPHIA,19142,1823,PHILADELPHIA,2156852662,BR,CC,6802, 0,0, 0,42,101,2008,00,00,00,-75.240643,39.921114,42,101,60000,63,4002,01,0
PA,PA0385,036,PA0385036,PASSYUNK BRANCH LIBRARY,1935 SHUNK,PHILADELPHIA,19145,4234,PHILADELPHIA,2156851755,BR,CC,7109, 0,0, 0,42,101,2008,00,00,00,-75.179952,39.919319,42,101,60000,38,2004,02,0
PA,PA0385,038,PA0385038,QUEEN MEMORIAL LIBRARY,1201 S. 23RD STREET,PHILADELPHIA,19146,4316,PHILADELPHIA,2156851899,BR,CC,2000, 0,0, 0,42,101,2008,00,00,00,-75.181833,39.938037,42,101,60000,20,2000,02,0
PA,PA0385,040,PA0385040,SOUTH PHILADELPHIA BRANCH LIBRARY,1700 S. BROAD STREET,PHILADELPHIA,19145,2392,PHILADELPHIA,2156851866,BR,CC,7855, 0,0, 0,42,101,2008,00,00,00,-75.168668,39.929205,42,101,60000,30,3000,.,0
PA,PA0385,041,PA0385041,SOUTHWARK BRANCH LIBRARY,932 S. 7TH STREET,PHILADELPHIA,19147,2932,PHILADELPHIA,2156861766,BR,CC,6525, 0,0, 0,42,101,2008,00,00,00,-75.155036,39.937219,42,101,60000,24,1005,01,0
PA,PA0385,043,PA0385043,FUMO FAMILY BRANCH LIBRARY,2437 BROAD STREET,PHILADELPHIA,19148,3508,PHILADELPHIA,2156851758,BR,CC,6689, 0,0, 0,42,101,2008,00,00,00,-75.170599,39.920167,42,101,60000,40.02000046,4008,.,0
PA,PA0385,044,PA0385044,ROXBOROUGH BRANCH LIBRARY,6245 RIDGE AVENUE,PHILADELPHIA,19128,2630,PHILADELPHIA,2156852550,BR,CC,7000, 0,0, 0,42,101,2008,00,00,00,-75.21808,40.036325,42,101,60000,212,1001,02,0
PA,PA0385,045,PA0385045,TACONY BRANCH LIBRARY,6742 TORRESDALE AVENUE,PHILADELPHIA,19135,2416,PHILADELPHIA,2156858755,BR,CC,8784, 0,0, 0,42,101,2008,00,00,00,-75.045752,40.02467,42,101,60000,325,7005,13,0
PA,PA0385,046,PA0385046,TORRESDALE BRANCH LIBRARY,3079 HOLME AVENUE,PHILADELPHIA,19136,1101,PHILADELPHIA,2156850494,BR,CC,7534, 0,0, 0,42,101,2008,00,00,00,-75.016443,40.056622,42,101,60000,348.0100098,2000,13,0
PA,PA0385,047,PA0385047,WADSWORTH AVENUE BRANCH LIBRARY,1500 WADSWORTH AVENUE,PHILADELPHIA,19150,1699,PHILADELPHIA,2156859293,BR,CC,7508, 0,0, 0,42,101,2008,00,00,00,-75.173999,40.078976,42,101,60000,259,1006,02,0
PA,PA0385,049,PA0385049,WELSH ROAD BRANCH LIBRARY,9233 ROOSEVELT BOULEVARD,PHILADELPHIA,19114,2205,PHILADELPHIA,2156850498,BR,CC,8099, 0,0, 0,42,101,2008,00,00,00,-75.032479,40.076503,42,101,60000,346,1005,13,0
PA,PA0385,050,PA0385050,WEST OAK LANE BRANCH LIBRARY,2000 WASHINGTON LANE,PHILADELPHIA,19138,1344,PHILADELPHIA,2156852843,BR,CC,8333, 0,0, 0,42,101,2008,00,00,00,-75.158188,40.067054,42,101,60000,263.019989,2004,02,0
PA,PA0385,051,PA0385051,WHITMAN BRANCH LIBRARY,200 SNYDER AVENUE,PHILADELPHIA,19148,2620,PHILADELPHIA,2156851754,BR,CC,5670, 0,0, 0,42,101,2008,00,00,00,-75.149987,39.921823,42,101,60000,42.00999832,3000,01,0
PA,PA0385,052,PA0385052,WIDENER BRANCH LIBRARY,2531 E. LEHIGH AVENUE,PHILADELPHIA,19132,3296,PHILADELPHIA,2156859799,BR,CC,4305, 0,0, 0,42,101,2008,00,00,00,-75.116214,39.980259,42,101,60000,180,5004,01,0
PA,PA0385,385,PA0385385,BUSHROD LIBRARY,6304 CASTOR AVENUE,PHILADELPHIA,19149,2731,PHILADELPHIA,2156851471,BR,CC,9184, 0,0, 0,42,101,2008,00,00,00,-75.078591,40.03825,42,101,60000,311,3008,01,0
PA,PA0385,386,PA0385386,HAVERFORD AVENUE BRANCH LIBRARY,5543 HAVERFORD AVENUE,PHILADELPHIA,19139,1432,PHILADELPHIA,2156851964,BR,CC,5964, 0,0, 0,42,101,2008,00,00,00,-75.230584,39.967101,42,101,60000,102,3000,01,0
PA,PA0385,387,PA0385387,"BLANCHE A NIXON BRANCH, COBBS CREEK",5800 COBBS CREEK PARKWAY,PHILADELPHIA,19143,3036,PHILADELPHIA,2156851973,BR,CC,6958, 0,0, 0,42,101,2008,00,00,00,-75.240447,39.945882,42,101,60000,82,3007,.,0
PA,PA0385,388,PA0385388,HOLMESBURG BRANCH LIBRARY,7810 FRANKFORD AVENUE,PHILADELPHIA,19136,3013,PHILADELPHIA,2156858756,BR,CC,6779, 0,0, 0,42,101,2008,00,00,00,-75.030712,40.040474,42,101,60000,331,3007,13,0
PA,PA0385,389,PA0385389,KINGSESSING BRANCH LIBRARY,1201 S. 51ST STREET,PHILADELPHIA,19143,4353,PHILADELPHIA,2156852690,BR,CC,7938, 0,0, 0,42,101,2008,00,00,00,-75.218965,39.942376,42,101,60000,74,7000,02,0
PA,PA0385,390,PA0385390,LEHIGH AVENUE BRANCH LIBRARY,601 W. LEHIGH AVENUE,PHILADELPHIA,19133,2228,PHILADELPHIA,2156859794,BR,CC,9518, 0,0, 0,42,101,2008,00,00,00,-75.142253,39.992406,42,101,60000,175,3003,01,0
PA,PA0385,391,PA0385391,PHILADELPHIA CITY INSTITUTE LIBRARY,1905 LOCUST STREET,PHILADELPHIA,19103,5730,PHILADELPHIA,2156856621,BR,CC,7402, 0,0, 0,42,101,2008,00,00,00,-75.173128,39.949294,42,101,60000,8,3001,02,0
PA,PA0385,392,PA0385392,RAMONITA G DERODRIGUEZ BRANCH LIBRARY,600 W. GIRARD AVENUE,PHILADELPHIA,19123,1311,PHILADELPHIA,2156861768,BR,CC,6639, 0,0, 0,42,101,2008,00,00,00,-75.146629,39.970336,42,101,60000,141,2000,01,0
PA,PA0385,393,PA0385393,RICHMOND BRANCH LIBRARY,2987 ALMOND STREET,PHILADELPHIA,19134,4955,PHILADELPHIA,2156859992,BR,CC,7000, 0,0, 0,42,101,2008,00,00,00,-75.108627,39.982977,42,101,60000,180,8019,01,0
PA,PA0385,394,PA0385394,WALNUT STREET WEST BRANCH LIBRARY,3927 WALNUT STREET,PHILADELPHIA,19104,3609,PHILADELPHIA,2156857671,BR,CC,7130, 0,0, 0,42,101,2008,00,00,00,-75.200969,39.953915,42,101,60000,88,5000,02,0
PA,PA0385,395,PA0385395,WYNNEFIELD BRANCH LIBRARY,5325 OVERBROOK AVENUE,PHILADELPHIA,19131,1498,PHILADELPHIA,2156850298,BR,CC,11920, 0,0, 0,42,101,2008,00,00,00,-75.233098,39.994957,42,101,60000,120,1007,02,0
PA,PA0385,396,PA0385396,WYOMING BRANCH LIBRARY,231 E. WYOMING AVENUE,PHILADELPHIA,19120,4439,PHILADELPHIA,2156859158,BR,CC,8231, 0,0, 0,42,101,2008,00,00,00,-75.121283,40.02119,42,101,60000,288,2003,01,0
PA,PA0385,398,PA0385398,OGONTZ BRANCH,6017 OGONTZ AVENUE,PHILADELPHIA,19141,1311,PHILADELPHIA,2156853566,BR,CC,4200, 0,0, 0,42,101,2008,00,00,00,-75.150934,40.046741,42,101,60000,278,7003,01,0
PA,PA0385,399,PA0385399,INDEPENDENCE BRANCH LIBRARY,18 S. 7TH STREET,PHILADELPHIA,19106,2314,PHILADELPHIA,2156851633,BR,CC,-1,20,0, 0,42,101,2008,00,00,00,-75.152159,39.950388,42,101,60000,5,1008,01,0
PA,PA0386,002,PA0386002,BADEN MEMORIAL LIBRARY,385 STATE ST,BADEN,15005,1946,BEAVER,7248693960,CE,NC,1346, 0,0, 0,42,007,2008,00,00,00,-80.228402,40.635228,42,007,03736,6037,3023,04,0
PA,PA0387,002,PA0387002,BEAVER AREA MEMORIAL LIBRARY,100 COLLEGE AVE,BEAVER,15009,2794,BEAVER,7247751132,CE,NC,11700, 0,0, 0,42,007,2008,00,00,00,-80.302078,40.691957,42,007,04688,6023,1024,04,0
PA,PA0389,002,PA0389002,CARNEGIE FREE LIBRARY-MIDLAND,61 NINTH ST,MIDLAND,15059,1591,BEAVER,7246438980,CE,NC,2610, 0,0, 0,42,007,2008,00,00,00,-80.450997,40.635962,42,007,49184,6028,1018,04,0
PA,PA0390,002,PA0390002,NEW BRIGHTON PUBLIC LIBRARY,1021 3RD AVE,NEW BRIGHTON,15066,3011,BEAVER,7248467991,CE,NC,2412, 0,0, 0,42,007,2008,00,00,00,-80.312273,40.733055,42,007,53288,6015,3039,04,0
PA,PA0391,002,PA0391002,APOLLO MEMORIAL LIBRARY,219 NORTH PENNSYLVANIA AVE,APOLLO,15613,1334,ARMSTRONG,7244784214,CE,NC,3120, 0,0, 0,42,005,2008,00,00,00,-79.566384,40.585036,42,005,02720,9815,3032,12,0
PA,PA0392,002,PA0392002,FORD CITY PUBLIC LIBRARY,1136 FOURTH AVE,FORD CITY,16226,1202,ARMSTRONG,7247633591,CE,NC,3822, 0,0, 0,42,005,2008,00,00,00,-79.52931,40.772996,42,005,26512,9810,2014,12,0
PA,PA0394,002,PA0394002,KITTANNING PUBLIC LIBRARY,280 N JEFFERSON ST,KITTANNING,16201,1368,ARMSTRONG,7245431383,CE,NC,5225, 0,0, 0,42,005,2008,00,00,00,-79.522176,40.816597,42,005,40040,9811,5014,12,0
PA,PA0396,002,PA0396002,BLAIRSVILLE PUBLIC LIBRARY,113 N. WALNUT ST.,BLAIRSVILLE,15717,1347,INDIANA,7244596077,CE,NO,3900, 0,0, 0,42,063,2008,00,00,00,-79.264831,40.433439,42,063,06904,9621,3009,09,0
PA,PA0397,002,PA0397002,INDIANA FREE LIBRARY INC,845 PHILADELPHIA ST,INDIANA,15701,3908,INDIANA,7244658841,CE,NO,18701, 0,0, 0,42,063,2008,00,00,00,-79.155312,40.623005,42,063,36816,9610,2048,.,0
PA,PA0399,002,PA0399002,ASHLAND PUBLIC LIBRARY,1229 CENTRE ST,ASHLAND,17921,1207,SCHUYLKILL,5708753175,CE,NO,1616, 0,0, 0,42,107,2008,00,00,00,-76.346277,40.781796,42,107,03264,10,2022,17,0
PA,PA0401,002,PA0401002,TRI VALLEY FREE PUBLIC LIBRARY,633 EAST MAIN ST,HEGINS,17938,0557,SCHUYLKILL,5706828922,CE,NO,1800, 0,0, 0,42,107,2008,00,00,00,-76.430033,40.657178,42,107,00000,12,1011,17,0
PA,PA0402,002,PA0402002,MAHANOY CITY PUBLIC LIBRARY,17-19 WEST MAHANOY ST.,MAHANOY CITY,17948,2615,SCHUYLKILL,5707731610,CE,NO,4144, 0,0, 0,42,107,2008,00,00,15,-76.141474,40.811251,42,107,46592,5,4020,17,0
